"TrafficDate","Trainseries","TrainCharacteristic","Trainnumber","Location","Activity","PlannedTime","Realisation","Delay_min","DelayJump"
"2017-11-07","600E","IC",614,"Ns","D",2017-11-07 06:03:00,2017-11-07 06:04:27,1,0
"2017-11-07","600E","IC",614,"Hd","D",2017-11-07 06:09:00,2017-11-07 06:09:53,0,-1
"2017-11-07","600E","IC",614,"Eml","D",2017-11-07 06:11:00,2017-11-07 06:12:04,1,1
"2017-11-07","600E","IC",614,"Pt","D",2017-11-07 06:13:00,2017-11-07 06:14:09,1,0
"2017-11-07","600E","IC",614,"Nkk","D",2017-11-07 06:17:00,2017-11-07 06:17:27,0,-1
"2017-11-07","600E","IC",614,"Avat","D",2017-11-07 06:19:00,2017-11-07 06:20:25,1,1
"2017-11-07","600E","IC",614,"Amfs","D",2017-11-07 06:21:00,2017-11-07 06:22:28,1,0
"2017-11-07","600E","IC",614,"Ama","D",2017-11-07 06:22:00,2017-11-07 06:23:17,1,0
"2017-11-07","600E","IC",614,"Amf","A",2017-11-07 06:25:00,2017-11-07 06:26:03,1,0
"2017-11-07","600E","IC",614,"Amf","V",2017-11-07 06:28:00,2017-11-07 06:29:15,1,0
"2017-11-07","600E","IC",614,"Amfva","D",2017-11-07 06:30:00,2017-11-07 06:31:33,1,0
"2017-11-07","600E","IC",614,"Dld","D",2017-11-07 06:34:00,2017-11-07 06:35:00,1,0
"2017-11-07","600E","IC",614,"Bhv","D",2017-11-07 06:35:00,2017-11-07 06:36:47,1,0
"2017-11-07","600E","IC",614,"Bloa","D",2017-11-07 06:37:00,2017-11-07 06:38:38,1,0
"2017-11-07","600E","IC",614,"Uto","D",2017-11-07 06:38:00,2017-11-07 06:40:15,2,1
"2017-11-07","600E","IC",614,"Ut","A",2017-11-07 06:42:00,2017-11-07 06:42:49,0,-2
"2017-11-07","600E","IC",614,"Ut","V",2017-11-07 06:48:00,2017-11-07 06:48:08,0,0
"2017-11-07","600E","IC",614,"Utwa","D",2017-11-07 06:49:00,2017-11-07 06:50:11,1,1
"2017-11-07","600E","IC",614,"Utlr","D",2017-11-07 06:50:00,2017-11-07 06:51:26,1,0
"2017-11-07","600E","IC",614,"Utt","D",2017-11-07 06:51:00,2017-11-07 06:52:13,1,0
"2017-11-07","600E","IC",614,"Vtn","D",2017-11-07 06:52:00,2017-11-07 06:53:12,1,0
"2017-11-07","600E","IC",614,"Hmlva","D",2017-11-07 06:53:00,2017-11-07 06:54:16,1,0
"2017-11-07","600E","IC",614,"Hmla","D",2017-11-07 06:55:00,2017-11-07 06:55:25,0,-1
"2017-11-07","600E","IC",614,"Wd","D",2017-11-07 06:56:00,2017-11-07 06:57:14,1,1
"2017-11-07","600E","IC",614,"Wdo","D",2017-11-07 06:57:00,2017-11-07 06:58:07,1,0
"2017-11-07","600E","IC",614,"Odo","D",2017-11-07 07:00:00,2017-11-07 07:00:55,0,-1
"2017-11-07","600E","IC",614,"Odw","D",2017-11-07 07:00:00,2017-11-07 07:01:43,1,1
"2017-11-07","600E","IC",614,"Gdg","D",2017-11-07 07:03:00,2017-11-07 07:04:35,1,0
"2017-11-07","600E","IC",614,"Gd","A",2017-11-07 07:06:00,2017-11-07 07:06:51,0,-1
"2017-11-07","600E","IC",614,"Gd","V",2017-11-07 07:07:00,2017-11-07 07:07:55,0,0
"2017-11-07","600E","IC",614,"Hgwbr","D",2017-11-07 07:08:00,2017-11-07 07:09:20,1,1
"2017-11-07","600E","IC",614,"Mda","D",2017-11-07 07:09:00,2017-11-07 07:10:23,1,0
"2017-11-07","600E","IC",614,"Mdo","D",2017-11-07 07:09:00,2017-11-07 07:11:08,2,1
"2017-11-07","600E","IC",614,"Nwki","D",2017-11-07 07:12:00,2017-11-07 07:13:27,1,-1
"2017-11-07","600E","IC",614,"Nwk","D",2017-11-07 07:12:00,2017-11-07 07:14:00,2,1
"2017-11-07","600E","IC",614,"Cps","D",2017-11-07 07:13:00,2017-11-07 07:15:42,2,0
"2017-11-07","600E","IC",614,"Rta","K_A",2017-11-07 07:15:12,2017-11-07 07:17:55,2,0
"2017-11-07","600E","IC",614,"Rta","K_V",2017-11-07 07:16:00,2017-11-07 07:19:01,3,1
"2017-11-07","600E","IC",614,"Rtngo","D",2017-11-07 07:18:00,2017-11-07 07:20:56,2,-1
"2017-11-07","600E","IC",614,"Rtngw","D",2017-11-07 07:19:00,2017-11-07 07:21:25,2,0
"2017-11-07","600E","IC",614,"Rtn","D",2017-11-07 07:20:00,2017-11-07 07:22:16,2,0
"2017-11-07","600E","IC",614,"Hlba","D",2017-11-07 07:21:00,2017-11-07 07:22:44,1,-1
"2017-11-07","600E","IC",614,"Az","D",2017-11-07 07:21:00,2017-11-07 07:23:07,2,1
"2017-11-07","600E","IC",614,"Wspl","D",2017-11-07 07:22:00,2017-11-07 07:24:24,2,0
"2017-11-07","600E","IC",614,"Rtd","A",2017-11-07 07:25:00,2017-11-07 07:27:20,2,0
"2017-11-07","600E","IC",618,"Hr","K_V",2017-11-07 06:00:00,2017-11-07 06:01:25,1,1
"2017-11-07","600E","IC",618,"Wv","D",2017-11-07 06:07:00,2017-11-07 06:07:26,0,-1
"2017-11-07","600E","IC",618,"Swk","K_A",2017-11-07 06:14:12,2017-11-07 06:14:28,0,0
"2017-11-07","600E","IC",618,"Swk","K_V",2017-11-07 06:15:00,2017-11-07 06:15:34,0,0
"2017-11-07","600E","IC",618,"Smvrt","D",2017-11-07 06:21:00,2017-11-07 06:21:19,0,0
"2017-11-07","600E","IC",618,"Mpa","D",2017-11-07 06:23:00,2017-11-07 06:23:30,0,0
"2017-11-07","600E","IC",618,"Mp","K_A",2017-11-07 06:24:12,2017-11-07 06:24:34,0,0
"2017-11-07","600E","IC",618,"Mp","K_V",2017-11-07 06:25:00,2017-11-07 06:25:30,0,0
"2017-11-07","600E","IC",618,"Ddv","D",2017-11-07 06:32:00,2017-11-07 06:32:38,0,0
"2017-11-07","600E","IC",618,"Hea","D",2017-11-07 06:38:00,2017-11-07 06:38:03,0,0
"2017-11-07","600E","IC",618,"Zlgea","D",2017-11-07 06:40:00,2017-11-07 06:41:39,1,1
"2017-11-07","600E","IC",618,"Zl","A",2017-11-07 06:42:00,2017-11-07 06:43:45,1,0
"2017-11-07","600E","IC",618,"Zl","V",2017-11-07 06:50:00,2017-11-07 06:54:10,4,3
"2017-11-07","600E","IC",618,"Zlptta","D",2017-11-07 06:51:00,2017-11-07 06:55:57,4,0
"2017-11-07","600E","IC",618,"Zlra","D",2017-11-07 06:52:00,2017-11-07 06:56:43,4,0
"2017-11-07","600E","IC",618,"Htba","D",2017-11-07 06:53:00,2017-11-07 06:57:56,4,0
"2017-11-07","600E","IC",618,"Hde","D",2017-11-07 06:59:00,2017-11-07 07:04:20,5,1
"2017-11-07","600E","IC",618,"Ns","D",2017-11-07 07:03:00,2017-11-07 07:07:51,4,-1
"2017-11-07","600E","IC",618,"Hd","D",2017-11-07 07:09:00,2017-11-07 07:13:09,4,0
"2017-11-07","600E","IC",618,"Eml","D",2017-11-07 07:11:00,2017-11-07 07:15:24,4,0
"2017-11-07","600E","IC",618,"Pt","D",2017-11-07 07:13:00,2017-11-07 07:17:27,4,0
"2017-11-07","600E","IC",618,"Nkk","D",2017-11-07 07:17:00,2017-11-07 07:20:37,3,-1
"2017-11-07","600E","IC",618,"Avat","D",2017-11-07 07:19:00,2017-11-07 07:22:53,3,0
"2017-11-07","600E","IC",618,"Amfs","D",2017-11-07 07:21:00,2017-11-07 07:24:09,3,0
"2017-11-07","600E","IC",618,"Ama","D",2017-11-07 07:22:00,2017-11-07 07:24:45,2,-1
"2017-11-07","600E","IC",618,"Amf","A",2017-11-07 07:25:00,2017-11-07 07:33:12,8,6
"2017-11-07","600E","IC",618,"Amf","V",2017-11-07 07:28:00,2017-11-07 07:36:20,8,0
"2017-11-07","600E","IC",618,"Amfva","D",2017-11-07 07:30:00,2017-11-07 07:38:50,8,0
"2017-11-07","600E","IC",618,"Dld","D",2017-11-07 07:34:00,2017-11-07 07:42:49,8,0
"2017-11-07","600E","IC",618,"Bhv","D",2017-11-07 07:35:00,2017-11-07 07:45:27,10,2
"2017-11-07","600E","IC",618,"Bloa","D",2017-11-07 07:37:00,2017-11-07 07:47:58,10,0
"2017-11-07","600E","IC",618,"Uto","D",2017-11-07 07:38:00,2017-11-07 07:49:20,11,1
"2017-11-07","600E","IC",618,"Ut","A",2017-11-07 07:42:00,2017-11-07 07:52:33,10,-1
"2017-11-07","600E","IC",618,"Ut","V",2017-11-07 07:48:00,2017-11-07 07:56:24,8,-2
"2017-11-07","600E","IC",618,"Utwa","D",2017-11-07 07:49:00,2017-11-07 07:58:49,9,1
"2017-11-07","600E","IC",622,"Lw","V",2017-11-07 06:44:00,2017-11-07 06:44:16,0,0
"2017-11-07","600E","IC",622,"Hrmk","D",2017-11-07 06:47:00,2017-11-07 06:46:38,0,0
"2017-11-07","600E","IC",622,"Gw","D",2017-11-07 06:51:00,2017-11-07 06:51:52,0,0
"2017-11-07","600E","IC",622,"Bobr","D",2017-11-07 06:54:00,2017-11-07 06:53:48,0,0
"2017-11-07","600E","IC",622,"Akm","D",2017-11-07 06:54:00,2017-11-07 06:54:01,0,0
"2017-11-07","600E","IC",622,"Hr","K_A",2017-11-07 07:00:12,2017-11-07 06:59:45,0,0
"2017-11-07","600E","IC",622,"Hr","K_V",2017-11-07 07:01:00,2017-11-07 07:01:08,0,0
"2017-11-07","600E","IC",622,"Wv","D",2017-11-07 07:07:00,2017-11-07 07:06:51,0,0
"2017-11-07","600E","IC",622,"Swk","K_A",2017-11-07 07:14:12,2017-11-07 07:14:19,0,0
"2017-11-07","600E","IC",622,"Swk","K_V",2017-11-07 07:15:00,2017-11-07 07:15:52,0,0
"2017-11-07","600E","IC",622,"Smvrt","D",2017-11-07 07:21:00,2017-11-07 07:21:13,0,0
"2017-11-07","600E","IC",622,"Mpa","D",2017-11-07 07:23:00,2017-11-07 07:22:58,0,0
"2017-11-07","600E","IC",622,"Mp","K_A",2017-11-07 07:24:12,2017-11-07 07:24:12,0,0
"2017-11-07","600E","IC",622,"Mp","K_V",2017-11-07 07:25:00,2017-11-07 07:25:21,0,0
"2017-11-07","600E","IC",622,"Ddv","D",2017-11-07 07:32:00,2017-11-07 07:32:05,0,0
"2017-11-07","600E","IC",622,"Hea","D",2017-11-07 07:38:00,2017-11-07 07:36:59,-1,-1
"2017-11-07","600E","IC",622,"Zlgea","D",2017-11-07 07:40:00,2017-11-07 07:39:36,0,1
"2017-11-07","600E","IC",622,"Zl","A",2017-11-07 07:42:00,2017-11-07 07:41:53,0,0
"2017-11-07","600E","IC",622,"Zl","V",2017-11-07 07:50:00,2017-11-07 07:50:43,0,0
"2017-11-07","600E","IC",622,"Zlptta","D",2017-11-07 07:51:00,2017-11-07 07:52:35,1,1
"2017-11-07","600E","IC",622,"Zlra","D",2017-11-07 07:52:00,2017-11-07 07:53:17,1,0
"2017-11-07","600E","IC",622,"Htba","D",2017-11-07 07:53:00,2017-11-07 07:54:16,1,0
"2017-11-07","600E","IC",626,"Lw","V",2017-11-07 07:47:00,2017-11-07 07:47:10,0,0
"2017-11-07","600E","IC",626,"Hrmk","D",2017-11-07 07:49:00,2017-11-07 07:49:35,0,0
"2017-11-07","600E","IC",626,"Gw","D",2017-11-07 07:54:00,2017-11-07 07:54:50,0,0
"2017-11-07","600E","IC",626,"Bobr","D",2017-11-07 07:56:00,2017-11-07 07:56:47,0,0
"2017-11-07","600E","IC",626,"Akm","D",2017-11-07 07:56:00,2017-11-07 07:57:00,1,1
"2017-11-07","600O","IC",613,"Zl","V",2017-11-07 06:18:00,2017-11-07 06:18:34,0,0
"2017-11-07","600O","IC",613,"Zlgea","D",2017-11-07 06:19:00,2017-11-07 06:20:27,1,1
"2017-11-07","600O","IC",613,"Hea","D",2017-11-07 06:21:00,2017-11-07 06:23:19,2,1
"2017-11-07","600O","IC",613,"Ddv","D",2017-11-07 06:26:00,2017-11-07 06:28:24,2,0
"2017-11-07","600O","IC",613,"Mp","K_A",2017-11-07 06:33:12,2017-11-07 06:36:48,3,1
"2017-11-07","600O","IC",613,"Mp","K_V",2017-11-07 06:34:00,2017-11-07 06:37:30,3,0
"2017-11-07","600O","IC",613,"Mpa","D",2017-11-07 06:35:00,2017-11-07 06:38:17,3,0
"2017-11-07","600O","IC",613,"Swk","K_A",2017-11-07 06:43:12,2017-11-07 06:45:20,2,-1
"2017-11-07","600O","IC",613,"Swk","K_V",2017-11-07 06:44:00,2017-11-07 06:46:00,2,0
"2017-11-07","600O","IC",613,"Wv","K_A",2017-11-07 06:51:12,2017-11-07 06:52:58,1,-1
"2017-11-07","600O","IC",613,"Wv","K_V",2017-11-07 06:52:00,2017-11-07 06:53:37,1,0
"2017-11-07","600O","IC",613,"Hr","K_A",2017-11-07 06:59:12,2017-11-07 06:59:55,0,-1
"2017-11-07","600O","IC",613,"Hr","K_V",2017-11-07 07:00:00,2017-11-07 07:00:57,0,0
"2017-11-07","600O","IC",613,"Brdl","D",2017-11-07 07:05:00,2017-11-07 07:04:46,0,0
"2017-11-07","600O","IC",613,"Akm","K_A",2017-11-07 07:07:12,2017-11-07 07:07:21,0,0
"2017-11-07","600O","IC",613,"Akm","K_V",2017-11-07 07:08:00,2017-11-07 07:07:59,0,0
"2017-11-07","600O","IC",613,"Bobr","D",2017-11-07 07:09:00,2017-11-07 07:08:44,0,0
"2017-11-07","600O","IC",613,"Gw","K_V",2017-11-07 07:13:00,2017-11-07 07:13:05,0,0
"2017-11-07","600O","IC",613,"Hrmk","D",2017-11-07 07:19:00,2017-11-07 07:18:35,0,0
"2017-11-07","600O","IC",613,"Lw","A",2017-11-07 07:23:00,2017-11-07 07:21:46,-1,-1
"2017-11-07","600O","IC",617,"Ut","V",2017-11-07 06:18:00,2017-11-07 06:18:13,0,0
"2017-11-07","600O","IC",617,"Uto","D",2017-11-07 06:20:00,2017-11-07 06:21:11,1,1
"2017-11-07","600O","IC",617,"Bloa","D",2017-11-07 06:22:00,2017-11-07 06:22:29,0,-1
"2017-11-07","600O","IC",617,"Bhv","D",2017-11-07 06:23:00,2017-11-07 06:23:58,0,0
"2017-11-07","600O","IC",617,"Dld","D",2017-11-07 06:24:00,2017-11-07 06:25:17,1,1
"2017-11-07","600O","IC",617,"Amfva","D",2017-11-07 06:28:00,2017-11-07 06:29:39,1,0
"2017-11-07","600O","IC",617,"Amf","A",2017-11-07 06:32:00,2017-11-07 06:32:36,0,-1
"2017-11-07","600O","IC",617,"Amf","V",2017-11-07 06:35:00,2017-11-07 06:36:59,1,1
"2017-11-07","600O","IC",617,"Ama","D",2017-11-07 06:37:00,2017-11-07 06:39:07,2,1
"2017-11-07","600O","IC",617,"Amfs","D",2017-11-07 06:37:00,2017-11-07 06:39:35,2,0
"2017-11-07","600O","IC",617,"Avat","D",2017-11-07 06:39:00,2017-11-07 06:40:48,1,-1
"2017-11-07","600O","IC",617,"Nkk","D",2017-11-07 06:41:00,2017-11-07 06:43:01,2,1
"2017-11-07","600O","IC",617,"Pt","D",2017-11-07 06:44:00,2017-11-07 06:46:12,2,0
"2017-11-07","600O","IC",617,"Hd","D",2017-11-07 06:49:00,2017-11-07 06:50:28,1,-1
"2017-11-07","600O","IC",617,"Ns","D",2017-11-07 06:54:00,2017-11-07 06:55:48,1,0
"2017-11-07","600O","IC",617,"Hde","D",2017-11-07 06:59:00,2017-11-07 06:59:43,0,-1
"2017-11-07","600O","IC",617,"Htba","D",2017-11-07 07:05:00,2017-11-07 07:05:36,0,0
"2017-11-07","600O","IC",617,"Zlra","D",2017-11-07 07:06:00,2017-11-07 07:06:31,0,0
"2017-11-07","600O","IC",617,"Zl","A",2017-11-07 07:10:00,2017-11-07 07:09:44,0,0
"2017-11-07","600O","IC",617,"Zl","V",2017-11-07 07:21:00,2017-11-07 07:23:06,2,2
"2017-11-07","600O","IC",617,"Zlgea","D",2017-11-07 07:22:00,2017-11-07 07:24:55,2,0
"2017-11-07","600O","IC",617,"Hea","D",2017-11-07 07:24:00,2017-11-07 07:26:38,2,0
"2017-11-07","600O","IC",617,"Ddv","D",2017-11-07 07:29:00,2017-11-07 07:31:18,2,0
"2017-11-07","600O","IC",617,"Mp","K_A",2017-11-07 07:36:12,2017-11-07 07:37:59,1,-1
"2017-11-07","600O","IC",617,"Mp","K_V",2017-11-07 07:37:00,2017-11-07 07:42:42,5,4
"2017-11-07","600O","IC",617,"Mpa","D",2017-11-07 07:38:00,2017-11-07 07:43:29,5,0
"2017-11-07","600O","IC",617,"Swk","K_A",2017-11-07 07:46:12,2017-11-07 07:50:31,4,-1
"2017-11-07","600O","IC",617,"Swk","K_V",2017-11-07 07:47:00,2017-11-07 07:51:13,4,0
"2017-11-07","600O","IC",617,"Wv","K_A",2017-11-07 07:54:12,2017-11-07 07:58:16,4,0
"2017-11-07","600O","IC",617,"Wv","K_V",2017-11-07 07:55:00,2017-11-07 07:59:10,4,0
"2017-11-07","600O","IC",621,"Rtd","V",2017-11-07 06:35:00,2017-11-07 06:35:17,0,0
"2017-11-07","600O","IC",621,"Wspl","D",2017-11-07 06:37:00,2017-11-07 06:37:52,0,0
"2017-11-07","600O","IC",621,"Az","D",2017-11-07 06:38:00,2017-11-07 06:39:08,1,1
"2017-11-07","600O","IC",621,"Hlba","D",2017-11-07 06:38:00,2017-11-07 06:39:37,1,0
"2017-11-07","600O","IC",621,"Rtn","D",2017-11-07 06:39:00,2017-11-07 06:40:07,1,0
"2017-11-07","600O","IC",621,"Rtngw","D",2017-11-07 06:40:00,2017-11-07 06:40:53,0,-1
"2017-11-07","600O","IC",621,"Rtngo","D",2017-11-07 06:41:00,2017-11-07 06:41:23,0,0
"2017-11-07","600O","IC",621,"Rta","K_A",2017-11-07 06:42:12,2017-11-07 06:43:12,1,1
"2017-11-07","600O","IC",621,"Rta","K_V",2017-11-07 06:43:00,2017-11-07 06:43:44,0,-1
"2017-11-07","600O","IC",621,"Cps","D",2017-11-07 06:44:00,2017-11-07 06:45:29,1,1
"2017-11-07","600O","IC",621,"Nwk","D",2017-11-07 06:46:00,2017-11-07 06:46:45,0,-1
"2017-11-07","600O","IC",621,"Nwki","D",2017-11-07 06:47:00,2017-11-07 06:47:10,0,0
"2017-11-07","600O","IC",621,"Mdo","D",2017-11-07 06:49:00,2017-11-07 06:49:07,0,0
"2017-11-07","600O","IC",621,"Hgwbr","D",2017-11-07 06:50:00,2017-11-07 06:50:56,0,0
"2017-11-07","600O","IC",621,"Gd","A",2017-11-07 06:53:00,2017-11-07 06:53:13,0,0
"2017-11-07","600O","IC",621,"Gd","V",2017-11-07 06:54:00,2017-11-07 06:54:16,0,0
"2017-11-07","600O","IC",621,"Gdg","D",2017-11-07 06:56:00,2017-11-07 06:56:16,0,0
"2017-11-07","600O","IC",621,"Odw","D",2017-11-07 06:58:00,2017-11-07 06:59:14,1,1
"2017-11-07","600O","IC",621,"Odo","D",2017-11-07 06:59:00,2017-11-07 06:59:37,0,-1
"2017-11-07","600O","IC",621,"Wdo","D",2017-11-07 07:01:00,2017-11-07 07:01:50,0,0
"2017-11-07","600O","IC",621,"Wd","D",2017-11-07 07:02:00,2017-11-07 07:02:51,0,0
"2017-11-07","600O","IC",621,"Hmla","D",2017-11-07 07:04:00,2017-11-07 07:04:35,0,0
"2017-11-07","600O","IC",621,"Hmlva","D",2017-11-07 07:05:00,2017-11-07 07:05:41,0,0
"2017-11-07","600O","IC",621,"Vtn","D",2017-11-07 07:06:00,2017-11-07 07:06:40,0,0
"2017-11-07","600O","IC",621,"Utt","D",2017-11-07 07:07:00,2017-11-07 07:07:41,0,0
"2017-11-07","600O","IC",621,"Utlr","D",2017-11-07 07:08:00,2017-11-07 07:08:32,0,0
"2017-11-07","600O","IC",621,"Utwa","D",2017-11-07 07:09:00,2017-11-07 07:09:38,0,0
"2017-11-07","600O","IC",621,"Ut","A",2017-11-07 07:12:00,2017-11-07 07:11:20,0,0
"2017-11-07","600O","IC",621,"Ut","V",2017-11-07 07:18:00,2017-11-07 07:17:57,0,0
"2017-11-07","600O","IC",621,"Uto","D",2017-11-07 07:20:00,2017-11-07 07:20:53,0,0
"2017-11-07","600O","IC",621,"Bloa","D",2017-11-07 07:22:00,2017-11-07 07:22:09,0,0
"2017-11-07","600O","IC",621,"Bhv","D",2017-11-07 07:23:00,2017-11-07 07:23:35,0,0
"2017-11-07","600O","IC",621,"Dld","D",2017-11-07 07:24:00,2017-11-07 07:24:57,0,0
"2017-11-07","600O","IC",621,"Amfva","D",2017-11-07 07:28:00,2017-11-07 07:29:13,1,1
"2017-11-07","600O","IC",621,"Amf","A",2017-11-07 07:32:00,2017-11-07 07:33:51,1,0
"2017-11-07","600O","IC",621,"Amf","V",2017-11-07 07:35:00,2017-11-07 07:35:46,0,-1
"2017-11-07","600O","IC",621,"Ama","D",2017-11-07 07:37:00,2017-11-07 07:40:57,3,3
"2017-11-07","600O","IC",621,"Amfs","D",2017-11-07 07:37:00,2017-11-07 07:42:06,5,2
"2017-11-07","600O","IC",621,"Avat","D",2017-11-07 07:39:00,2017-11-07 07:43:48,4,-1
"2017-11-07","600O","IC",621,"Nkk","D",2017-11-07 07:41:00,2017-11-07 07:46:11,5,1
"2017-11-07","600O","IC",621,"Pt","D",2017-11-07 07:44:00,2017-11-07 07:49:40,5,0
"2017-11-07","600O","IC",621,"Hd","D",2017-11-07 07:49:00,2017-11-07 07:54:03,5,0
"2017-11-07","600O","IC",621,"Ns","D",2017-11-07 07:54:00,2017-11-07 07:59:42,5,0
"2017-11-07","600O","IC",625,"Rtd","V",2017-11-07 07:35:00,2017-11-07 07:35:41,0,0
"2017-11-07","600O","IC",625,"Wspl","D",2017-11-07 07:37:00,2017-11-07 07:37:37,0,0
"2017-11-07","600O","IC",625,"Az","D",2017-11-07 07:38:00,2017-11-07 07:38:50,0,0
"2017-11-07","600O","IC",625,"Hlba","D",2017-11-07 07:38:00,2017-11-07 07:39:20,1,1
"2017-11-07","600O","IC",625,"Rtn","D",2017-11-07 07:39:00,2017-11-07 07:39:52,0,-1
"2017-11-07","600O","IC",625,"Rtngw","D",2017-11-07 07:40:00,2017-11-07 07:40:48,0,0
"2017-11-07","600O","IC",625,"Rtngo","D",2017-11-07 07:41:00,2017-11-07 07:41:30,0,0
"2017-11-07","600O","IC",625,"Rta","K_A",2017-11-07 07:42:12,2017-11-07 07:43:46,1,1
"2017-11-07","600O","IC",625,"Rta","K_V",2017-11-07 07:43:00,2017-11-07 07:44:50,1,0
"2017-11-07","600O","IC",625,"Cps","D",2017-11-07 07:44:00,2017-11-07 07:46:27,2,1
"2017-11-07","600O","IC",625,"Nwk","D",2017-11-07 07:46:00,2017-11-07 07:48:26,2,0
"2017-11-07","600O","IC",625,"Nwki","D",2017-11-07 07:47:00,2017-11-07 07:49:13,2,0
"2017-11-07","600O","IC",625,"Mdo","D",2017-11-07 07:49:00,2017-11-07 07:51:36,2,0
"2017-11-07","600O","IC",625,"Hgwbr","D",2017-11-07 07:50:00,2017-11-07 07:53:49,3,1
"2017-11-07","600O","IC",625,"Gd","A",2017-11-07 07:53:00,2017-11-07 07:56:40,3,0
"2017-11-07","600O","IC",625,"Gd","V",2017-11-07 07:54:00,2017-11-07 07:57:38,3,0
"2017-11-07","600O","IC",625,"Gdg","D",2017-11-07 07:56:00,2017-11-07 07:59:46,3,0
"2017-11-07","700E","IC",710,"Hfd","D",2017-11-07 06:01:00,2017-11-07 06:01:47,0,-1
"2017-11-07","700E","IC",710,"Hfdm","D",2017-11-07 06:01:00,2017-11-07 06:02:27,1,1
"2017-11-07","700E","IC",710,"Nvp","D",2017-11-07 06:03:00,2017-11-07 06:04:19,1,0
"2017-11-07","700E","IC",710,"Ledn","A",2017-11-07 06:13:00,2017-11-07 06:13:39,0,-1
"2017-11-07","700E","IC",710,"Ledn","V",2017-11-07 06:15:00,2017-11-07 06:14:55,0,0
"2017-11-07","700E","IC",710,"Vkbr","D",2017-11-07 06:16:00,2017-11-07 06:16:34,0,0
"2017-11-07","700E","IC",710,"Dvnk","D",2017-11-07 06:17:00,2017-11-07 06:17:16,0,0
"2017-11-07","700E","IC",710,"Vst","D",2017-11-07 06:18:00,2017-11-07 06:18:31,0,0
"2017-11-07","700E","IC",710,"Gvm","D",2017-11-07 06:21:00,2017-11-07 06:21:15,0,0
"2017-11-07","700E","IC",710,"Laa","D",2017-11-07 06:23:00,2017-11-07 06:23:00,0,0
"2017-11-07","700E","IC",710,"Gvc","A",2017-11-07 06:26:00,2017-11-07 06:25:50,0,0
"2017-11-07","700E","IC",714,"Drokpz","D",2017-11-07 05:59:00,2017-11-07 06:00:20,1,0
"2017-11-07","700E","IC",714,"Dron","D",2017-11-07 06:01:00,2017-11-07 06:02:43,1,0
"2017-11-07","700E","IC",714,"Stbdro","D",2017-11-07 06:05:00,2017-11-07 06:06:29,1,0
"2017-11-07","700E","IC",714,"Stb","D",2017-11-07 06:06:00,2017-11-07 06:07:49,1,0
"2017-11-07","700E","IC",714,"Llsstb","D",2017-11-07 06:08:00,2017-11-07 06:09:01,1,0
"2017-11-07","700E","IC",714,"Llsoa","D",2017-11-07 06:09:00,2017-11-07 06:11:08,2,1
"2017-11-07","700E","IC",714,"Lls","A",2017-11-07 06:12:00,2017-11-07 06:12:54,0,-2
"2017-11-07","700E","IC",714,"Lls","V",2017-11-07 06:13:00,2017-11-07 06:14:00,1,1
"2017-11-07","700E","IC",714,"Llsz","D",2017-11-07 06:15:00,2017-11-07 06:16:47,1,0
"2017-11-07","700E","IC",714,"Almo","D",2017-11-07 06:22:00,2017-11-07 06:23:12,1,0
"2017-11-07","700E","IC",714,"Almb","D",2017-11-07 06:22:00,2017-11-07 06:24:04,2,1
"2017-11-07","700E","IC",714,"Almp","D",2017-11-07 06:24:00,2017-11-07 06:25:41,1,-1
"2017-11-07","700E","IC",714,"Alm","A",2017-11-07 06:27:00,2017-11-07 06:27:15,0,-1
"2017-11-07","700E","IC",714,"Alm","V",2017-11-07 06:29:00,2017-11-07 06:29:10,0,0
"2017-11-07","700E","IC",714,"Almm","D",2017-11-07 06:30:00,2017-11-07 06:31:08,1,1
"2017-11-07","700E","IC",714,"Almmo","D",2017-11-07 06:31:00,2017-11-07 06:31:56,0,-1
"2017-11-07","700E","IC",714,"Ampo","D",2017-11-07 06:32:00,2017-11-07 06:33:13,1,1
"2017-11-07","700E","IC",714,"Mbga","D",2017-11-07 06:36:00,2017-11-07 06:36:35,0,-1
"2017-11-07","700E","IC",714,"Vtbr","D",2017-11-07 06:37:00,2017-11-07 06:38:05,1,1
"2017-11-07","700E","IC",714,"Wp","D",2017-11-07 06:38:00,2017-11-07 06:38:19,0,-1
"2017-11-07","700E","IC",714,"Gpda","D",2017-11-07 06:39:00,2017-11-07 06:40:51,1,1
"2017-11-07","700E","IC",714,"Ddm","D",2017-11-07 06:40:00,2017-11-07 06:41:39,1,0
"2017-11-07","700E","IC",714,"Mdsa","D",2017-11-07 06:41:00,2017-11-07 06:42:47,1,0
"2017-11-07","700E","IC",714,"Dmnz","D",2017-11-07 06:42:00,2017-11-07 06:43:42,1,0
"2017-11-07","700E","IC",714,"Vspa","D",2017-11-07 06:43:00,2017-11-07 06:44:21,1,0
"2017-11-07","700E","IC",714,"Dvd","D",2017-11-07 06:43:00,2017-11-07 06:44:57,1,0
"2017-11-07","700E","IC",714,"Dvaw","D",2017-11-07 06:45:00,2017-11-07 06:46:08,1,0
"2017-11-07","700E","IC",714,"Rai","D",2017-11-07 06:46:00,2017-11-07 06:47:53,1,0
"2017-11-07","700E","IC",714,"Asdz","A",2017-11-07 06:48:00,2017-11-07 06:49:26,1,0
